dtime, time, flightTimeRemaining,acceleration, acceleration(2), acceleration(3),orientation(1), orientation(2), orientation(3),quad_pos(1), quad_pos(2), quad_pos(3),path_pos(1), path_pos(2), path_pos(3),path_psi,omega_psi,controls(1), controls(2), controls(3), controls(4),vbat,path_psi, error_psi
  0.05896139,   8.48290443,  31.51709557,  -0.02709961,   0.00708008,   1.07690430,  -1.89689934,  -1.75958157, -137.48541260,   2.42887312,   0.02424794,   0.24802823,   2.26408563,  -0.01090398,   0.21771117,  -2.37857763,   0.05248874, 45374.38269549,   0.33227867,   2.08576600,   3.00738311,   3.39941359,  -2.37857763,   0.02099549
  0.05896449,   8.54186893,  31.45813107,  -0.04296875,   0.00268555,   1.05249023,  -2.73223710,  -2.99987245, -136.20854187,   2.41324108,  -0.00073182,   0.25373187,   2.24959764,  -0.03837863,   0.21771117,  -2.38726602,  -0.02494623, 45460.53721965,  -2.26698173,   4.07577653,  -1.42931342,   3.39941359,  -2.38726602,  -0.00997849
  0.05796528,   8.59983420,  31.40016580,  -0.04199219,   0.00219727,   1.12475586,  -2.23282480,  -2.82390952, -134.91156006,   2.40277987,  -0.02299494,   0.25988162,   2.23543932,  -0.06472811,   0.21771117,  -2.39735088,  -0.10674990, 45374.74227670,  -1.35239508,   5.92893517,  -6.11631877,   3.39941359,  -2.39735088,  -0.04269996
  0.05996418,   8.65979838,  31.34020162,  -0.03881836,  -0.02954102,   1.02343750,  -1.85386765,  -2.67050505, -133.72084045,   2.38955299,  -0.05043047,   0.26573391,   2.22089327,  -0.09120335,   0.21771117,  -2.40949183,  -0.18905721, 45268.76613996,  -0.54465683,   4.17365337, -10.83218021,   3.40469217,  -2.40949183,  -0.07562288
  0.05996394,   8.71976233,  31.28023767,  -0.03515625,  -0.00341797,   1.02270508,  -2.11855745,  -3.15235114, -133.16291809,   2.37724935,  -0.08432602,   0.27157209,   2.20646242,  -0.11678824,   0.21771117,  -2.42348856,  -0.24839299, 45134.95367655,   1.62163187,   2.51523310, -14.23186976,   3.39413500,  -2.42348856,  -0.09935719
  0.05796504,   8.77772737,  31.22227263,  -0.03051758,   0.00390625,   0.99975586,  -2.13731647,  -4.29719830, -132.25103760,   2.36296664,  -0.12452136,   0.27703975,   2.19263428,  -0.14058756,   0.21771117,  -2.43891500,  -0.32674739, 45113.35690583,   3.28495530,  -0.50862864, -18.72124655,   3.39413500,  -2.43891500,  -0.13069896
  0.05896473,   8.83669209,  31.16330791,  -0.02832031,   0.01977539,   1.03515625,  -1.32631540,  -3.93238139, -131.44569397,   2.34027383,  -0.16557389,   0.28147540,   2.17870247,  -0.16377314,   0.21771117,  -2.45667457,  -0.40628606, 45291.50362393,   1.56627426,  -3.14099454, -23.27847672,   3.39941359,  -2.45667457,  -0.16251443
  0.06995845,   8.90665054,  31.09334946,  -0.03295898,   0.04809570,   1.09106445,   0.36630148,  -1.82204545, -130.68695068,   2.32606740,  -0.20836468,   0.28707480,   2.16236609,  -0.18983161,   0.21771117,  -2.48069763,  -0.49945013, 45172.37464042,   3.79500622,  -0.01379204, -28.61638475,   3.39413500,  -2.48069763,  -0.19978005
  0.06296325,   8.96961379,  31.03038621,  -0.02221680,   0.05981445,   1.12133789,   0.89553684,   0.05257715, -130.53134155,   2.30457248,  -0.24760261,   0.29128363,   2.14785786,  -0.21183945,   0.21771117,  -2.50533182,  -0.56782534, 45259.49002892,   2.26842320,  -2.78615829, -32.53399523,   3.39413500,  -2.50533182,  -0.22713013
  0.05896354,   9.02857733,  30.97142267,  -0.07690430,   0.04077148,   1.09106445,   1.05339777,   0.92418230, -130.69883728,   2.29452763,  -0.27138313,   0.29685094,   2.13445172,  -0.23112740,   0.21771117,  -2.53125967,  -0.62533658, 44846.93415715,   2.46716122,   2.53371098, -35.82914678,   3.39413500,  -2.53125967,  -0.25013463
  0.06296396,   9.09154129,  30.90845871,  -0.03710938,   0.05078125,   1.08251953,   1.81200695,   0.81773192, -131.18894958,   2.27506039,  -0.30697685,   0.30129296,   2.12034220,  -0.25023505,   0.21771117,  -2.56231631,  -0.68159300, 45090.86247517,   2.97288772,  -2.56460765, -39.05240221,   3.39413500,  -2.56231631,  -0.27263720
  0.05996180,   9.15150309,  30.84849691,  -0.06982422,   0.02758789,   1.05493164,   1.66273761,   0.92551422, -132.01054382,   2.25683265,  -0.34451150,   0.30565255,   2.10711588,  -0.26693434,   0.21771117,  -2.59546397,  -0.72861333, 45156.40504656,   4.52452057,  -4.21021147, -41.74646879,   3.39413500,  -2.59546397,  -0.29144533
  0.06296206,   9.21446514,  30.78553486,  -0.05810547,   0.02026367,   1.08813477,   1.55096817,   0.33084580, -133.13053894,   2.23780737,  -0.37719537,   0.30991227,   2.09346197,  -0.28283025,   0.21771117,  -2.63442055,  -0.77713578, 45060.46782981,   3.70168980,  -3.29002763, -44.52660010,   3.39413500,  -2.63442055,  -0.31085431
  0.05796504,   9.27243018,  30.72756982,  -0.05981445,  -0.02050781,   0.99487305,   2.33178830,   1.63899565, -134.55769348,   2.21682615,  -0.40687986,   0.31360453,   2.08111527,  -0.29592684,   0.21771117,  -2.67442668,  -0.81487975, 45116.43046012,   3.34782137,  -4.79054712, -46.68917046,   3.39413500,  -2.67442668,  -0.32595190
  0.05896497,   9.33139515,  30.66860485,  -0.07373047,  -0.03247070,   1.03125000,   2.82216334,   2.55182362, -136.26173401,   2.20423820,  -0.42251730,   0.31850975,   2.06878651,  -0.30769001,   0.21771117,  -2.71959104,  -0.85343785, 44618.54733920,   2.43181969,   0.51695638, -48.89838692,   3.39413500,  -2.71959104,  -0.34137514
  0.05996799,   9.39136314,  30.60863686,  -0.02807617,   0.03735352,   1.09155273,   2.75000763,   2.60080910, -138.23004150,   2.18984732,  -0.44934512,   0.32308584,   2.05649790,  -0.31799835,   0.21771117,  -2.77055197,  -0.89495654, 44862.92156659,   5.54383126,  -3.03785615, -51.27723266,   3.39413500,  -2.77055197,  -0.35798262
  0.05995989,   9.45132303,  30.54867697,  -0.06420898,   0.00170898,   1.00976563,   2.64455104,   2.72835445, -140.41203308,   2.16950456,  -0.46714956,   0.32665214,   2.04447384,  -0.32659993,   0.21771117,  -2.82696936,  -0.94079267, 44845.41074502,   2.48878361,  -3.13638902, -53.90344946,   3.39413500,  -2.82696936,  -0.37631707
  0.06196284,   9.51328588,  30.48671412,  -0.02099609,  -0.00292969,   0.98535156,   2.81142020,   1.68080032, -142.78509521,   2.15312940,  -0.48373527,   0.33586515,   2.03233579,  -0.33366442,   0.21771117,  -2.89136773,  -0.99824423, 43663.81819025,   3.80036829,  -2.14530856, -57.19518151,   3.39413500,  -2.89136773,  -0.39929769
  0.06096387,   9.57424974,  30.42575026,  -0.01171875,  -0.00292969,   1.10791016,   3.54306531,   1.87043309, -145.41676331,   2.13325314,  -0.49361328,   0.34036289,   2.02068999,  -0.33877920,   0.21771117,  -2.96100881,  -1.05751877, 44429.76666609,   1.82956432,  -2.39569215, -60.59136204,   3.39413500,  -2.96100881,  -0.42300751
  0.05996323,   9.63421297,  30.36578703,  -0.06298828,   0.00073242,   0.98217773,   2.93806505,   2.03908253, -148.19676208,   2.12109643,  -0.49885190,   0.34002751,   2.00953284,  -0.34201514,   0.21771117,  -3.03562159,  -1.12275038, 45353.95024482,   2.51592118,   0.22830719, -64.32885850,   3.40469217,  -3.03562159,  -0.44910015
  0.05796623,   9.69217920,  30.30782080,   0.00000000,   0.03002930,   1.13549805,   2.66506791,   1.63930058, -151.09739685,   2.10538765,  -0.50175382,   0.34269806,   1.99903722,  -0.34344013,   0.21771117,  -3.11330567,  -1.19039651, 44665.78896774,   1.72943042,  -0.99628044, -68.20469574,   3.40469217,  -3.11330567,  -0.47615860
  0.05896354,   9.75114274,  30.24885726,  -0.04711914,   0.00585938,   1.00976563,   2.32490778,   1.12951195, -154.15528870,   2.08933445,  -0.50431210,   0.34131882,   1.98866265,  -0.34316682,   0.21771117,   3.08576504,  -1.26725731, 45519.41691755,   2.18912818,  -1.33456406, -72.60849534,   3.38885641,   3.08576504,  -0.50690292
  0.05996394,   9.81110668,  30.18889332,  -0.04907227,  -0.04589844,   0.91674805,   2.04141998,   0.42767930, -157.39619446,   2.07248217,  -0.50167125,   0.34366490,   1.97843330,  -0.34110792,   0.21771117,   2.99583066,  -1.35068206, 44693.60562356,   1.10824453,  -1.16508935, -77.38838150,   3.39413500,   2.99583066,  -0.54027282
  0.05796647,   9.86907315,  30.13092685,  -0.00317383,   0.02929688,   1.17919922,   1.81849694,   0.45715389, -160.85083008,   2.06259421,  -0.49952266,   0.34320050,   1.96886123,  -0.33741730,   0.21771117,   2.90584354,  -1.42491294, 45283.57590460,   2.67737947,   0.69255443, -81.64149747,   3.39413500,   2.90584354,  -0.56996517
  0.05796456,   9.92703772,  30.07296228,   0.00976563,   0.06518555,   1.08837891,   1.52260590,   0.59601879, -164.46369934,   2.05116670,  -0.49679405,   0.34630427,   1.95960877,  -0.33206787,   0.21771117,   2.81424824,  -1.49626003, 44496.54804029,   2.99840335,   0.08784753, -85.72938482,   3.39413500,   2.81424824,  -0.59850401
  0.06096292,   9.98800063,  30.01199937,  -0.05273438,   0.01269531,   1.00463867,   1.29318190,   0.29175061, -168.24583435,   2.03522791,  -0.48331755,   0.34481211,   1.95023071,  -0.32467170,   0.21771117,   2.71782244,  -1.57229776, 45377.94273388,  -0.32851328,  -0.60743076, -90.08602576,   3.39413500,   2.71782244,  -0.62891910
  0.06396174,  10.05196238,  29.94803762,  -0.06689453,  -0.02514648,   0.92553711,   1.68831491,  -0.20891002, -172.24928284,   2.02139681,  -0.47295819,   0.34267743,   1.94078975,  -0.31499066,   0.21771117,   2.61839733,  -1.64617714, 45507.75952428,   1.66099123,  -0.15643867, -94.31900265,   3.38885641,   2.61839733,  -0.65847086
  0.07196069,  10.12392306,  29.87607694,   0.01196289,   0.03857422,   1.27270508,   1.57606077,  -0.19103941, -176.53788757,   2.00957005,  -0.45886814,   0.34563023,   1.93066763,  -0.30179636,   0.21771117,   2.51079626,  -1.72805414, 44565.54679596,   1.78162209,   0.89518697, -99.01020873,   3.38357782,   2.51079626,  -0.69122165
  0.06695676,  10.19087982,  29.80912018,  -0.06176758,   0.02099609,   1.07763672,   0.36856663,   0.23975377, 176.34788513,   1.99700798,  -0.44420394,   0.34444311,   1.92173544,  -0.28738764,   0.21771117,   2.41629841,  -1.65388204, 45265.08949809,   1.93184824,   0.44948584, -94.76046072,   3.38357782,   2.41629841,  -0.66155282
  0.06296134,  10.25384116,  29.74615884,  -0.07519531,   0.03833008,   1.05419922,   1.09788752,  -0.18190864, 171.36833191,   1.98345402,  -0.42937750,   0.34225863,   1.91377290,  -0.27202281,   0.21771117,   2.33324212,  -1.64424876, 45485.64809186,   2.33636996,  -0.11631209, -94.20851450,   3.38885641,   2.33324212,  -0.65769950
  0.05996442,  10.31380558,  29.68619442,  -0.04809570,  -0.01367188,   0.97900391,   1.33538115,  -0.59534109, 166.12196350,   1.97201127,  -0.41046803,   0.34030686,   1.90659025,  -0.25580969,   0.21771117,   2.25969113,  -1.59921024, 45436.81197977,   1.23053600,   0.12958733, -91.62799755,   3.38357782,   2.25969113,  -0.63968410
  0.05796528,  10.37177086,  29.62822914,  -0.06811523,  -0.03564453,   1.02539063,   1.17322540,  -0.14322671, 160.64175415,   1.96179048,  -0.39090792,   0.33854639,   1.90002500,  -0.23872777,   0.21771117,   2.19374892,  -1.52494651, 45414.71313200,   1.23455621,   0.36931427, -87.37299899,   3.38357782,   2.19374892,  -0.60997860
  0.05896473,  10.43073559,  29.56926441,  -0.02050781,   0.03540039,   1.09692383,   1.21576679,  -0.04752383, 154.98936462,   1.95714821,  -0.37678565,   0.33774575,   1.89373349,  -0.21998970,   0.21771117,   2.13168513,  -1.43347398, 45324.01671990,   2.77815206,   3.34594866, -82.13200920,   3.37829924,   2.13168513,  -0.57338959
  0.05896449,  10.48970008,  29.51029992,   0.02246094,   0.04296875,   1.18017578,   1.14792943,  -0.31583667, 149.23908997,   1.95075696,  -0.35434865,   0.33664288,   1.88783770,  -0.19994324,   0.21771117,   2.07436732,  -1.32586544, 45276.58492112,   0.73438757,   1.75822304, -75.96649373,   3.37829924,   2.07436732,  -0.53034617
  0.06096244,  10.55066252,  29.44933748,   0.02392578,   0.06860352,   1.20483398,   1.33942878,  -1.04481304, 143.43827820,   1.94459978,  -0.33453644,   0.33558034,   1.88216362,  -0.17791595,   0.21771117,   2.01968432,  -1.20946477, 45312.64992592,   1.89179931,   2.85044386, -69.29722680,   3.37829924,   2.01968432,  -0.48378591
  0.05996490,  10.61062741,  29.38937259,   0.00854492,   0.03564453,   1.08276367,   1.28103316,  -1.68457651, 137.64503479,   1.93859332,  -0.31120670,   0.33454381,   1.87700547,  -0.15503668,   0.21771117,   1.96998799,  -1.08092766, 45272.25701404,   1.06155949,   2.38474515, -61.93259313,   3.37829924,   1.96998799,  -0.43237107
  0.06296134,  10.67358875,  29.32641125,  -0.05419922,   0.00512695,   1.00976563,   0.89410883,  -1.71591485, 131.91627502,   1.93883445,  -0.28307820,   0.33458542,   1.87204625,  -0.12981060,   0.21771117,   1.92168024,  -0.95173273, 45079.34700664,  -1.28528997,   3.32980147, -54.53026892,   3.37829924,   1.92168024,  -0.38069309
  0.05896521,  10.73255396,  29.26744604,  -0.06811523,   0.01611328,   0.97143555,   0.88742781,  -1.91903043, 126.32307434,   1.93508456,  -0.26749723,   0.33393830,   1.86783029,  -0.10515492,   0.21771117,   1.87959268,  -0.81290222, 45387.17766247,   2.17922454,   5.80568086, -46.57586622,   3.38357782,   1.87959268,  -0.32516089
  0.05896807,  10.79152203,  29.20847797,  -0.04101563,   0.00683594,   1.11914063,   0.26030743,  -2.17284608, 120.88568115,   1.93496589,  -0.24153010,   0.33391782,   1.86403237,  -0.07958864,   0.21771117,   1.84015056,  -0.67425649, 45089.65713571,  -1.08859183,   3.88575517, -38.63205134,   3.38357782,   1.84015056,  -0.26970260
  0.05995989,  10.85148191,  29.14851809,  -0.01733398,   0.04565430,   1.08203125,  -0.04240354,  -2.93181157, 115.69024658,   1.93343203,  -0.21256299,   0.33365312,   1.86060283,  -0.05275150,   0.21771117,   1.80237991,  -0.54198951, 45085.98888901,  -1.18080560,   3.02605533, -31.05371142,   3.37829924,   1.80237991,  -0.21679580
  0.05796552,  10.90944743,  29.09055257,  -0.01293945,   0.02270508,   1.11108398,   0.26477090,  -3.59008384, 110.83596039,   1.92921067,  -0.18320101,   0.33292464,   1.85770463,  -0.02609114,   0.21771117,   1.76776779,  -0.41671161, 45142.15283982,  -0.47079066,   2.31799122, -23.87581650,   3.38357782,   1.76776779,  -0.16668464
  0.05896807,  10.96841550,  29.03158450,  -0.02270508,   0.02099609,   1.09912109,  -0.60125101,  -3.14144707, 106.34244537,   1.92044677,  -0.16227096,   0.32690422,   1.85517973,   0.00165897,   0.21771117,   1.73416201,  -0.30465950, 46444.17207605,   2.02678390,   5.02734041, -17.45570365,   3.38357782,   1.73416201,  -0.12186380
  0.05796313,  11.02637863,  28.97362137,  -0.04394531,   0.03466797,   1.11108398,  -0.95462233,  -2.31685591, 102.28511047,   1.92616093,  -0.13128411,   0.32679817,   1.85311619,   0.02946114,   0.21771117,   1.70242331,  -0.20697160, 45188.22721549,  -4.02715857,   2.99097413, -11.85859897,   3.37829924,   1.70242331,  -0.08278864
  0.05996251,  11.08634114,  28.91365886,  -0.07250977,  -0.02221680,   0.94531250,  -0.63631237,  -2.31717515, 100.54510498,   1.93079305,  -0.09234563,   0.32738792,   1.85141977,   0.05867006,   0.21771117,   1.67066123,  -0.21045474, 44973.17571902,  -4.16145156,   0.48992798, -12.05816839,   3.37829924,   1.67066123,  -0.08418190
  0.05896425,  11.14530540,  28.85469460,  -0.02148438,   0.00024414,   1.05053711,  -0.13731457,  -3.43439722,  95.41500092,   1.93489971,  -0.05196646,   0.32350341,   1.85018771,   0.08773604,   0.21771117,   1.64022990,  -0.06269005, 45911.68723156,  -4.03465976,  -0.67972501,  -3.59187501,   3.37302065,   1.64022990,  -0.02507602
  0.05896449,  11.20426989,  28.79573011,  -0.04663086,   0.04736328,   1.11865234,  -1.12171698,  -2.97358871,  94.04364777,   1.94124619,  -0.01105296,   0.32347627,   1.84938918,   0.11704100,   0.21771117,   1.61034632,  -0.07756244, 45167.30621730,  -4.93541225,  -1.03706793,  -4.44400060,   3.37302065,   1.61034632,  -0.03102498
  0.06196332,  11.26623321,  28.73376679,  -0.00122070,   0.15380859,   1.23779297,  -3.05239534,  -0.95595515,  91.43315125,   1.94506589,   0.01206480,   0.32391764,   1.84901796,   0.14798212,   0.21771117,   1.57927329,  -0.04134061, 45190.49656583,  -3.77252663,   5.56380273,  -2.36864244,   3.37829924,   1.57927329,  -0.01653624
  0.05996418,  11.32619739,  28.67380261,  -0.03247070,   0.04589844,   1.13574219,  -3.13629031,   0.12183854,  89.23507690,   1.94740349,   0.04893530,   0.32427746,   1.84911562,   0.17795717,   0.21771117,   1.54927536,  -0.02042635, 44954.56113504,  -3.39669816,   0.39651239,  -1.17034353,   3.37829924,   1.54927536,  -0.00817054
  0.05896449,  11.38516188,  28.61483812,  -0.05297852,   0.04052734,   1.16113281,  -3.21365380,  -0.07775007,  87.31742859,   1.94789907,   0.08929257,   0.31977722,   1.84964981,   0.20735772,   0.21771117,   1.51960873,  -0.01091974, 45960.50809555,  -2.54182914,  -1.29812474,  -0.62565482,   3.37829924,   1.51960873,  -0.00436789
  0.05796480,  11.44312668,  28.55687332,  -0.00756836,   0.01831055,   1.02929688,  -3.32142115,  -1.75145483,  85.64798737,   1.94953049,   0.12581655,   0.32352250,   1.85059798,   0.23608793,   0.21771117,   1.49005398,  -0.01196348, 44210.22650980,  -2.99466360,  -0.51031979,  -0.68545713,   3.38357782,   1.49005398,  -0.00478539
  0.05896473,  11.50209141,  28.49790859,  -0.03198242,   0.00830078,   1.01342773,  -3.03435493,  -1.12914443,  84.44377136,   1.94836581,   0.16602232,   0.32423568,   1.85199200,   0.26503875,   0.21771117,   1.45935478,  -0.03616767, 44798.72229844,  -1.66817190,  -1.81944422,  -2.07225458,   3.38357782,   1.45935478,  -0.01446707
  0.05896425,  11.56105566,  28.43894434,  -0.04248047,  -0.04760742,   0.99951172,  -2.81410527,   0.50120044,  83.58625031,   1.95117063,   0.18910434,   0.32486850,   1.85381799,   0.29361192,   0.21771117,   1.42776701,  -0.07772067, 44947.87689410,  -3.60359727,   3.98404016,  -4.45306609,   3.36774206,   1.42776701,  -0.03108827
  0.05896497,  11.62002063,  28.37997937,  -0.03833008,   0.02978516,   1.09960938,  -2.60483837,   0.57598644,  82.95356750,   1.94952518,   0.22127756,   0.32462111,   1.85607438,   0.32170872,   0.21771117,   1.39502618,  -0.13196675, 44938.22963783,  -1.49578210,   0.80259081,  -7.56113777,   3.38357782,   1.39502618,  -0.05278670
  0.05996442,  11.67998505,  28.32001495,  -0.04833984,  -0.04638672,   0.99169922,  -2.11122251,   0.31034434,  82.55716705,   1.94207822,   0.25526269,   0.32338506,   1.85880839,   0.34969212,   0.21771117,   1.36025809,  -0.20159074, 45122.01035864,   0.88600472,   0.36987713, -11.55029882,   3.38357782,   1.36025809,  -0.08063630
  0.05896401,  11.73894906,  28.26105094,  -0.03686523,  -0.00170898,   1.01171875,  -2.37318420,  -1.03454983,  82.30390167,   1.93492710,   0.28473074,   0.32219485,   1.86192645,   0.37653188,   0.21771117,   1.32431580,  -0.28039568, 45132.43656619,   1.01976056,   1.51917238, -16.06548917,   3.38357782,   1.32431580,  -0.11215827
  0.05796671,  11.79691577,  28.20308423,  -0.03588867,   0.02758789,   1.13793945,  -1.67590058,  -0.92612445,  82.31513214,   1.93333472,   0.30482088,   0.32192978,   1.86540444,   0.40217256,   0.21771117,   1.28696800,  -0.37425520, 45045.10956276,  -1.06163593,   4.31349326, -21.44324328,   3.38357782,   1.28696800,  -0.14970208
  0.05896354,  11.85587931,  28.14412069,  -0.01318359,  -0.02783203,   1.04077148,  -0.32707036,  -0.52836716,  82.40512848,   1.92606513,   0.33527326,   0.32071929,   1.86935897,   0.42740685,   0.21771117,   1.24658288,  -0.47914483, 45127.69252828,   1.76513689,   0.80839825, -27.45297652,   3.37302065,   1.24658288,  -0.19165793
  0.05796480,  11.91384411,  28.08615589,  -0.02636719,   0.00756836,   1.17846680,   0.13181314,  -1.43615043,  82.45070648,   1.92127177,   0.36861844,   0.31992112,   1.87365286,   0.45129625,   0.21771117,   1.20416279,  -0.58718376, 45036.76024725,   1.49471580,  -0.94557314, -33.64315139,   3.37829924,   1.20416279,  -0.23487350
  0.05796480,  11.97180891,  28.02819109,  -0.01171875,  -0.00244141,   1.08154297,  -0.13070956,  -2.22182417,  82.46761322,   1.91557979,   0.40220075,   0.31897332,   1.87834601,   0.47419529,   0.21771117,   1.15866221,  -0.70167291, 45093.38472203,   2.24770235,  -1.49351760, -40.20289617,   3.37829924,   1.15866221,  -0.28066916
  0.05796599,  12.02977490,  27.97022510,  -0.02392578,  -0.00390625,   1.03051758,   0.68170184,  -1.00508451,  82.40541077,   1.91272914,   0.41844119,   0.31849865,   1.88343458,   0.49602749,   0.21771117,   1.10967977,  -0.82141492, 45065.94079977,   0.78248894,   4.26982850, -47.06360800,   3.37302065,   1.10967977,  -0.32856597
  0.06096506,  12.09073997,  27.90926003,  -0.02734375,  -0.00122070,   1.05346680,   1.27615130,   0.01106833,  82.12070465,   1.90820662,   0.44814114,   0.31322828,   1.88920827,   0.51775724,   0.21771117,   1.05396004,  -0.94829160, 45963.25105755,   2.24108787,  -0.35000173, -54.33310669,   3.37302065,   1.05396004,  -0.37931664
  0.06196046,  12.15270042,  27.84729958,  -0.04614258,   0.00073242,   1.10913086,   1.30709338,  -0.27685159,  81.58052826,   1.90641417,   0.48179246,   0.31188616,   1.89551391,   0.53846586,   0.21771117,   0.99244888,  -1.07849987, 45210.85775998,   1.96136807,  -2.26101294, -61.79349047,   3.37302065,   0.99244888,  -0.43139995
  0.06096363,  12.21366405,  27.78633595,  -0.00878906,   0.03198242,   1.12280273,   1.11160481,  -1.53131580,  80.76394653,   1.90606661,   0.51161612,   0.30713573,   1.90214290,   0.55741080,   0.21771117,   0.92670723,  -1.20722389, 45913.36526661,   1.72902007,  -1.84032550, -69.16883394,   3.36246347,   0.92670723,  -0.48288956
  0.05796480,  12.27162886,  27.72837114,  -0.06030273,  -0.00488281,   1.01123047,   1.55207789,  -0.34920695,  79.56483459,   1.90678344,   0.54053525,   0.30618996,   1.90883094,   0.57404324,   0.21771117,   0.85911089,  -1.32389361, 45202.55542119,   1.87231542,  -2.78008544, -75.85351645,   3.36246347,   0.85911089,  -0.52955744
  0.05896473,  12.33059359,  27.66940641,  -0.02832031,   0.03686523,   1.08349609,   1.46234572,   0.93817371,  77.98143768,   1.90618555,   0.56033971,   0.30590244,   1.91601364,   0.58952314,   0.21771117,   0.78512439,  -1.43977114, 45010.12571166,   2.13830805,   0.11562360, -82.49280980,   3.36246347,   0.78512439,  -0.57590846
  0.05996394,  12.39055753,  27.60944247,  -0.04785156,  -0.00317383,   1.08544922,   1.36753011,   1.31585169,  75.96063995,   1.90992961,   0.58383974,   0.30647283,   1.92370397,   0.60372133,   0.21771117,   0.70456189,  -1.55300346, 44824.87931661,   1.37440968,  -1.94231124, -88.98054357,   3.36246347,   0.70456189,  -0.62120138
  0.05996394,  12.45052147,  27.54947853,  -0.37133789,  -0.21362305,   0.56030273,   1.38421047,   1.05313778,  73.51702881,   1.91627111,   0.60885820,   0.30296006,   1.93177658,   0.61631178,   0.21771117,   0.61900889,  -1.66026331, 45720.26223084,   1.13494923,  -3.31490733, -95.12608048,   3.36774206,   0.61900889,  -0.66410532
  0.06096411,  12.51148558,  27.48851442,  -0.04443359,   0.01855469,   1.01660156,   1.48659873,   0.48892277,  70.63793945,   1.92866350,   0.63165844,   0.30385118,   1.94036826,   0.62741743,   0.21771117,   0.52766667,  -1.76299488, 44837.75125460,  -0.53759847,  -3.92111863, -101.01216609,   3.37302065,   0.52766667,  -0.70519795
  0.06296206,  12.57444763,  27.42555237,  -0.04663086,   0.04052734,   1.05395508,   1.28282762,   1.19737422,  67.22382355,   1.93775979,   0.65257971,   0.30509873,   1.94963992,   0.63704982,   0.21771117,   0.42993720,  -1.85834963, 44727.53023677,   0.94725491,  -3.43926545, -106.47559071,   3.37302065,   0.42993720,  -0.74333985
  0.05896401,  12.63341165,  27.36658835,   0.01562500,   0.08471680,   1.17749023,   0.93647641,   2.28899860,  63.33535004,   1.94582990,   0.66819254,   0.30176341,   1.95868189,   0.64434422,   0.21771117,   0.33673305,  -1.92169334, 45644.97412196,   1.16891919,  -2.64980534, -110.10491811,   3.36774206,   0.33673305,  -0.76867734
  0.06696033,  12.70037198,  27.29962802,  -0.06542969,   0.01562500,   0.99291992,   0.65317601,   2.59654450,  59.04021835,   1.95245993,   0.67808126,   0.30167604,   1.96936098,   0.65057037,   0.21771117,   0.23092289,  -1.99880829, 44926.50763404,   1.38242579,  -0.64346586, -114.52327885,   3.36774206,   0.23092289,  -0.79952331
  0.05996394,  12.76033592,  27.23966408,   0.01831055,   0.02880859,   1.09277344,   1.10974014,   2.49588656,  54.34387970,   1.95997701,   0.68674904,   0.29803256,   1.97928577,   0.65426699,   0.21771117,   0.13801188,  -2.02616937, 45683.89190964,   1.53228433,  -1.28721846, -116.09095332,   3.36774206,   0.13801188,  -0.81046775
  0.05896425,  12.81930017,  27.18069983,  -0.05029297,   0.01342773,   0.99926758,   1.34930110,   1.96441364,  49.21538544,   1.97096783,   0.69192466,   0.29859263,   1.98936920,   0.65615709,   0.21771117,   0.04986872,  -2.02275451, 44810.47599247,   0.49479898,  -1.56726837, -115.89529623,   3.36774206,   0.04986872,  -0.80910180
  0.05896449,  12.87826467,  27.12173533,   0.03393555,   0.04833984,   1.16552734,   1.34219933,   1.06480336,  43.68154526,   1.98124036,   0.69576141,   0.29528857,   1.99976524,   0.65631036,   0.21771117,  -0.03391557,  -1.99075590, 45629.73224078,   1.05514509,  -1.38558011, -114.06191131,   3.36774206,  -0.03391557,  -0.79630236
  0.05696702,  12.93523169,  27.06476831,  -0.05200195,  -0.05029297,   0.97119141,   1.33393466,   0.78633833,  37.72121429,   1.99275269,   0.69984019,   0.29121797,   2.01009749,   0.65480828,   0.21771117,  -0.10994129,  -1.92075170, 45881.56029536,   1.57469206,  -2.16387022, -110.05096599,   3.36774206,  -0.10994129,  -0.76830068
  0.05896401,  12.99419570,  27.00580430,   0.02978516,   0.08398438,   1.16870117,   0.88047528,   0.98419899,  31.39255905,   1.99932371,   0.69745033,   0.29082630,   2.02108139,   0.65155082,   0.21771117,  -0.18305748,  -1.82740248, 45063.77301340,   1.49191976,   0.61430651, -104.70244982,   3.36774206,  -0.18305748,  -0.73096099
  0.05796480,  13.05216050,  26.94783950,  -0.07031250,  -0.00781250,   1.00390625,   0.92651993,   1.12513626,  24.74408531,   2.00921844,   0.69507573,   0.29202868,   2.03215701,   0.64667114,   0.21771117,  -0.24921603,  -1.70270447, 44710.05557802,   1.57415430,  -0.47506558, -97.55778003,   3.35718489,  -0.24921603,  -0.68108179
  0.05796552,  13.11012602,  26.88987398,   0.00146484,   0.03125000,   1.14526367,   1.28632748,   0.93605906,  17.82473755,   2.01847150,   0.68747699,   0.29333578,   2.04349890,   0.64014476,   0.21771117,  -0.30973890,  -1.55209814, 44647.47696038,   0.52472883,   0.47245637, -88.92867262,   3.36246347,  -0.30973890,  -0.62083925
