dtime, time, flightTimeRemaining,acceleration, acceleration(2), acceleration(3),orientation(1), orientation(2), orientation(3),quad_pos(1), quad_pos(2), quad_pos(3),path_pos(1), path_pos(2), path_pos(3),path_psi,omega_psi,controls(1), controls(2), controls(3), controls(4),vbat,path_psi, error_psi
  0.05796528,   3.59783578,  36.40216422,   0.11675167,  -0.07650736,   0.98439604,  -2.35679197,   3.12907815,   0.49002090,   1.98402167,  -0.06603903,  -0.09942495,   1.89100000,   0.00000000,  -0.05332113,   0.00000000,  -0.02138120, 47820.93934117,  -2.48935022,  -2.71108959,  -1.22505225,   3.43636370,   0.00000000,  -0.00855248
  0.05796456,   3.65580034,  36.34419966,  -0.03914127,  -0.05484210,   1.22977602,  -2.68677378,   3.09593153,   0.44836566,   1.98323053,  -0.06604237,  -0.08736218,   1.89100000,   0.00000000,  -0.04172821,   0.00000000,  -0.01956364, 47821.33695601,  -2.45540787,  -2.50122243,  -1.12091415,   3.44164228,   0.00000000,  -0.00782546
  0.05796480,   3.71376514,  36.28623486,  -0.00591366,  -0.04942495,   1.06375468,  -2.91570306,   2.49224019,   0.34276149,   1.98226762,  -0.07065415,  -0.07531483,   1.89100000,   0.00000000,  -0.03013525,   0.00000000,  -0.01495579, 47902.95778574,  -4.10797592,  -2.45744563,  -0.85690372,   3.44164228,   0.00000000,  -0.00598232
  0.05896544,   3.77273059,  36.22726941,   0.07444836,  -0.22469905,   1.49871922,  -2.89705348,   2.48026586,   0.31167302,   1.97894072,  -0.06700912,  -0.06781200,   1.89100000,   0.00000000,  -0.01834217,   0.00000000,  -0.01359930, 48796.15061596,  -1.30472802,  -1.63943239,  -0.77918254,   3.43636370,   0.00000000,  -0.00543972
  0.06296182,   3.83569241,  36.16430759,  -0.01263266,   0.00467897,   1.07556808,  -3.20528984,   2.45767975,   0.21693903,   1.97736637,  -0.06603876,  -0.05200419,   1.89100000,   0.00000000,  -0.00574980,   0.00000000,  -0.00946575, 47316.76180905,  -2.25831173,  -2.30701111,  -0.54234758,   3.43108511,   0.00000000,  -0.00378630
  0.05496669,   3.89065909,  36.10934091,  -0.02566935,  -0.01204282,   1.27562499,  -3.30384231,   2.38087845,   0.19328395,   1.97553870,  -0.06582283,  -0.03947701,   1.89100000,   0.00000000,   0.00524354,   0.00000000,  -0.00843360, 47587.41083989,  -2.49278977,  -2.13524895,  -0.48320986,   3.43108511,   0.00000000,  -0.00337344
  0.06096339,   3.95162249,  36.04837751,  -0.01750684,  -0.00427474,   1.11908972,  -2.48916149,   1.87514067,   0.11756556,   1.96883093,  -0.07023201,  -0.02704221,   1.89100000,   0.00000000,   0.01743621,   0.00000000,  -0.00512977, 47922.81369382,  -4.05863836,  -0.53230467,  -0.29391389,   3.43636370,   0.00000000,  -0.00205191
  0.05596614,   4.00758862,  35.99241138,  -0.02950525,   0.00585052,   1.07571173,  -2.16748595,   1.64807880,   0.08257496,   1.96426597,  -0.07112640,  -0.01980337,   1.89100000,   0.00000000,   0.02862944,   0.00000000,  -0.00360301, 48825.32225931,  -2.97005490,  -1.00033189,  -0.20643739,   3.43636370,   0.00000000,  -0.00144120
  0.05696630,   4.06455493,  35.93544507,   0.01293434,  -0.04940313,   1.03010941,  -2.88104749,   1.86572957,   0.15276824,   1.96014198,  -0.06660877,  -0.00444639,   1.89100000,   0.00000000,   0.04002270,   0.00000000,  -0.00666577, 47042.67870556,  -1.14742614,  -1.15764438,  -0.38192060,   3.42580652,   0.00000000,  -0.00266631
  0.05696511,   4.12152004,  35.87847996,   0.07647317,   0.00617941,   1.06553125,  -3.47588110,   1.19698572,   0.24963072,   1.95843096,  -0.06546200,   0.00833511,   1.89100000,   0.00000000,   0.05141573,   0.00000000,  -0.01089219, 47622.93855978,  -2.28802197,  -1.94929583,  -0.62407680,   3.40997076,   0.00000000,  -0.00435688
